# STN,YYYYMMDD,DDVEC,FHVEC,   FG,  FHX, FHXH,  FHN, FHNH,  FXX, FXXH,   TG,   TN,  TNH,   TX,  TXH, T10N,T10NH,   SQ,   SP,    Q,   DR,   RH,  RHX, RHXH,   PG,   PX,  PXH,   PN,  PNH,  VVN, VVNH,  VVX, VVXH,   NG,   UG,   UX,  UXH,   UN,  UNH, EV24

  215,20160617,  318,   24,   27,   40,   11,   10,    1,   80,   11,  154,  122,   23,  188,   13,  110,   24,   81,   48, 2227,   45,   14,    5,    3,10073,10122,   23,10028,    3,   50,    1,   78,   12,    7,   83,   97,    2,   69,   12,   37
  215,20160618,  295,   39,   45,   70,   12,   10,    1,  130,   14,  132,   97,    4,  159,   13,   88,    6,   16,   10, 1107,   18,   15,    7,    8,10167,10220,   24,10123,    1,   15,    4,   70,    6,    7,   87,   98,    4,   79,   22,   18
  215,20160619,  266,   24,   37,   50,    4,   20,   10,   80,    4,  155,  117,    5,  195,   15,  106,    6,   98,   58, 2498,    0,    0,    0,    1,10233,10252,    8,10207,   24,   68,    1,   83,   18,    6,   69,   85,   23,   59,   18,   42
  215,20160620,  208,   53,   57,   70,    3,   30,   21,  130,   17,  157,  144,    4,  165,   16,  140,    6,   11,    7,  479,  141,  242,   50,   14,10150,10200,    1,10112,   16,   23,    4,   75,    1,    8,   93,   96,    4,   77,    1,    8
  215,20160621,  225,   22,   26,   40,   10,   10,    5,   70,   11,  157,  115,   23,  193,   12,  100,   24,   21,   13,  793,   13,    3,    2,   16,10180,10202,   23,10154,    1,   17,   23,   70,   19,    6,   92,   98,   22,   82,   11,   13
  215,20160622,  180,   25,   30,   50,   16,   10,   24,   80,   16,  197,  113,    3,  250,   17,   91,    6,   94,   56, 2091,   15,   26,   23,   24,10208,10217,    8,10198,   22,   45,   24,   80,   11,    4,   80,   98,    2,   66,   11,   38
  215,20160623,   83,   14,   26,   50,   13,   10,    8,  110,    6,  205,  179,   24,  267,   17,  173,   24,   48,   29, 1483,   71,  457,  185,    4,10169,10190,    1,10149,   24,    0,   24,   75,   14,    7,   90,   99,   24,   75,   14,   27
  215,20160624,  261,   29,   30,   50,    9,   10,    1,   80,    9,  175,  118,   24,  205,    2,  113,   24,   75,   45, 2000,    0,   -1,   -1,    1,10178,10189,   21,10153,    1,    2,   24,   75,   17,    4,   89,   98,    1,   72,   18,   35
  215,20160625,  261,   26,   28,   60,   18,   10,    1,   90,   18,  146,   97,    4,  185,   16,  100,    6,   55,   33, 1667,    0,    0,    0,    1,10162,10175,    1,10156,   17,    1,    2,   80,   15,    4,   88,   99,    3,   68,   15,   27
  215,20160626,  253,   38,   42,   60,   11,   20,    1,  100,   13,  154,  116,    5,  179,   12,  113,    6,  119,   71, 2554,    0,   -1,   -1,    1,10163,10172,   15,10150,    3,   65,    1,   75,    7,    5,   81,   94,    4,   71,   10,   43
  215,20160627,  261,   26,   39,   60,    7,    0,   22,  110,   11,  151,  110,   22,  178,   16,  115,   24,   52,   31, 1452,   20,   45,   21,   10,10173,10195,   22,10156,    6,    9,   22,   80,   16,    6,   86,   98,   22,   68,   16,   24
  215,20160628,  212,    7,   24,   40,    9,   10,    1,  110,   21,  151,   92,    3,  202,   17,   90,    6,   21,   13, 1267,   27,   81,   53,   18,10147,10190,    1,10090,   24,    2,    3,   75,   10,    7,   87,   99,    2,   70,   10,   21
  215,20160629,  228,   55,   59,   80,   12,   30,    1,  140,   10,  158,  135,    4,  198,   14,  133,    6,   42,   25, 1788,   22,   12,    5,    3,10099,10116,   11,10079,    4,   56,    3,   79,   12,    7,   80,   94,    1,   60,   13,   30
  215,20160630,  224,   42,   45,   60,    1,   30,    5,  120,   17,  161,  146,    3,  182,   15,  142,    6,   19,   11,  902,   69,  171,   79,   14,10103,10114,   19,10086,    2,   47,   10,   70,    8,    8,   89,   96,   10,   81,   22,   15
  215,20160701,  220,   61,   63,   70,    3,   50,   17,  140,    6,  164,  147,   22,  179,   14,  137,   24,    3,    2,  496,   42,   70,   32,   18,10099,10111,   10,10086,   19,   32,   14,   73,   22,    8,   87,   96,   17,   80,   11,    8
  215,20160702,  247,   63,   65,   90,   14,   30,   24,  140,   13,  152,  124,   23,  174,   15,  118,   24,  120,   72, 2489,    4,    9,    6,   23,10132,10162,   23,10091,    1,   64,   22,   80,   11,    5,   72,   91,   24,   58,   17,   41
  215,20160703,  260,   38,   40,   70,   12,   10,   21,  110,   14,  151,  109,   22,  181,   11,  101,   24,  130,   78, 2718,    2,   10,   10,    2,10189,10210,   23,10160,    1,   60,   22,   80,   12,    3,   79,   97,   22,   64,   17,   45
  215,20160704,  278,   15,   20,   40,   13,   10,    1,   60,   12,  162,   89,    4,  205,   10,   88,    6,  125,   75, 2536,    0,    0,    0,    1,10190,10205,    1,10161,   24,    2,   23,   80,    9,    2,   82,   99,   23,   67,   14,   43
  215,20160705,  271,   50,   57,   90,   11,   20,    1,  160,   12,  153,  113,   24,  176,   10,  104,   24,   52,   31, 1383,    3,    2,    1,   11,10160,10195,   24,10133,    6,   58,   11,   75,   15,    6,   84,   94,    1,   73,   15,   23
  215,20160706,  299,   28,   31,   50,    1,    0,    4,   90,   13,  142,   88,    5,  178,   13,   80,    6,  131,   79, 2718,   13,   20,   19,    1,10217,10229,   14,10194,    3,    2,    4,   80,   11,    4,   81,   99,    3,   65,   17,   44
  215,20160707,  219,   27,   31,   70,   15,   10,    1,  130,   15,  162,   91,    4,  214,   16,   78,    6,   52,   31, 1952,    0,    0,    0,    1,10199,10219,    6,10171,   24,    3,    1,   82,    9,    8,   77,   99,    1,   52,   12,   33
  215,20160708,  246,   44,   47,   90,   16,   10,    1,  160,   16,  167,  127,    4,  203,   16,  121,    6,   34,   21, 1395,   10,   27,   22,   11,10156,10184,   24,10137,    7,    7,   24,   75,    8,    7,   87,   98,   24,   71,   17,   24
  215,20160709,  228,   42,   43,   80,   16,   10,    2,  130,   17,  188,  139,    1,  223,   12,  119,    6,   57,   35, 1974,    0,   -1,   -1,    1,10175,10193,    8,10144,   24,   34,    4,   81,   16,    6,   77,   98,    1,   61,   11,   35
  215,20160710,  232,   47,   53,   80,   23,   20,    5,  160,   23,  196,  163,    3,  243,   12,  155,    6,   73,   44, 2239,    0,    0,    0,    1,10101,10140,    1,10073,   22,   70,    1,   80,   11,    7,   78,   88,    3,   68,   11,   40
  215,20160711,  229,   86,   86,  120,   17,   50,   24,  210,   12,  179,  161,    4,  207,   16,  154,    6,   82,   50, 1939,    0,    0,    0,    1,10088,10104,   21,10072,    5,   65,   24,   82,   16,    5,   74,   86,   24,   60,   16,   34
  215,20160712,  254,   40,   42,   60,   13,   10,   21,  100,   14,  167,  110,   23,  198,   13,   95,   24,   94,   57, 2187,    3,    5,    5,    3,10118,10129,   21,10101,    2,    3,   23,   75,    9,    5,   84,   99,   23,   71,   17,   37
  215,20160713,  325,   35,   42,   90,   12,   10,    3,  130,   12,  154,  119,    1,  184,   13,  108,   24,  108,   66, 2531,   22,   15,   10,    3,10151,10190,   23,10118,    3,   58,    3,   81,   12,    5,   78,   98,    4,   62,   14,   42
  215,20160714,  316,   47,   48,   80,   16,   20,    5,  110,   13,  155,  124,    1,  183,   14,  106,    6,  141,   86, 2710,    0,   -1,   -1,    1,10216,10246,   22,10183,    3,   75,    1,   81,   14,    3,   71,   79,    1,   64,   14,   45
  215,20160715,  261,   38,   40,   60,   11,   10,    5,  110,   15,  169,  121,    4,  198,   10,  110,    6,   89,   55, 2476,    0,    0,    0,    1,10250,10260,   12,10239,   24,   70,    4,   82,   14,    5,   72,   88,    5,   57,   11,   43
  215,20160716,  250,   51,   53,   70,    8,   30,   18,  110,    9,  193,  172,    1,  218,   16,  169,    6,   37,   23, 1736,    0,   -1,   -1,    1,10234,10244,   11,10217,   23,   67,   24,   75,   13,    8,   83,   88,    5,   78,   15,   31
  215,20160717,  269,   29,   32,   60,   15,   10,   22,   90,   14,  191,  139,   24,  226,   14,  135,   24,   91,   56, 2346,    0,   -1,   -1,    1,10216,10223,   10,10211,   17,    1,   22,   83,   10,    6,   82,  100,   23,   64,   10,   42
  215,20160718,  325,   16,   19,   40,   12,    0,    5,   70,   13,  192,  124,   24,  247,   13,  106,   24,  135,   83, 2862,    0,    0,    0,    1,10218,10226,   12,10207,    3,    1,    3,   83,   19,    2,   72,  100,    5,   47,   12,   51
  215,20160719,  114,   24,   26,   40,   12,    0,    1,   80,   11,  229,  119,    4,  302,   15,  105,    6,  149,   92, 2760,    0,    0,    0,    1,10194,10218,    1,10163,   24,    2,    1,   83,   20,    0,   65,   99,    1,   45,   15,   53
  215,20160720,  183,   28,   48,   70,   11,   10,   24,  130,   15,  239,  175,   24,  326,   13,  162,   24,  113,   70, 2380,    0,    0,    0,    1,10122,10158,    1,10101,   12,   58,   24,   81,    8,    2,   66,   95,   24,   43,   12,   46
  215,20160721,  281,   29,   34,   70,   13,   10,    1,  100,   12,  199,  163,    1,  236,   11,  156,    6,  127,   79, 2593,    0,    0,    0,    1,10153,10173,   21,10124,    1,   44,    2,   80,   14,    3,   84,   97,    1,   65,   14,   47
  215,20160722,  333,   28,   30,   40,   14,   10,    5,   70,   12,  204,  174,    1,  238,   15,  172,    6,   84,   52, 2172,    0,    0,    0,    1,10174,10186,   23,10165,    2,   50,    6,   75,   15,    5,   85,   94,    1,   73,   14,   40
  215,20160723,  337,   31,   35,   50,   11,   20,    4,   80,   12,  200,  173,   21,  232,   10,  167,   24,   94,   59, 2195,    0,    0,    0,    1,10196,10207,   23,10184,    1,   50,    4,   75,   14,    4,   85,   94,    4,   72,    9,   40
  215,20160724,  257,   24,   29,   50,   12,   10,    6,   90,   12,  198,  156,   24,  239,   12,  139,   24,   88,   55, 2155,    0,    0,    0,    1,10195,10204,    1,10186,   24,   43,    6,   81,   17,    5,   82,   96,    5,   63,   17,   39
  215,20160725,  255,   29,   33,   60,   13,    0,   22,   90,   13,  182,  122,   24,  209,   14,  117,   24,   46,   29, 1374,    5,    2,    1,    9,10191,10204,   20,10177,    4,    6,   22,   80,   14,    5,   85,  100,   22,   67,   14,   24
  215,20160726,  290,   12,   22,   40,   14,   10,    1,   80,   13,  186,  127,    1,  230,   12,  111,    6,  116,   73, 2373,    0,    0,    0,    1,10204,10210,    9,10192,   24,   44,    1,   82,   13,    7,   76,   98,    1,   50,   12,   42
  215,20160727,  228,   36,   39,   70,   13,   10,    1,  130,   15,  175,  147,    5,  197,   10,  139,    6,   19,   12,  841,   83,  131,   36,   20,10162,10187,    1,10153,   16,   24,   17,   75,   12,    8,   90,   97,   20,   80,   12,   15
  215,20160728,  224,   28,   35,   70,   15,   10,    1,  110,   15,  183,  145,   22,  222,   14,  142,   24,   27,   17, 1538,    3,    1,    1,   21,10139,10154,    1,10124,   24,   34,    5,   75,   20,    7,   87,   98,    2,   76,   13,   27
  215,20160729,  232,   45,   48,   80,   15,   20,    2,  120,   10,  186,  161,    1,  211,   16,  160,    6,   37,   24, 1355,   13,    7,    3,    2,10111,10119,    1,10106,    9,   50,    1,   76,    9,    8,   84,   97,    1,   73,   12,   24
  215,20160730,  308,   18,   26,   40,    1,   10,    6,   70,    1,  184,  165,   23,  218,   14,  157,   24,   32,   20, 1711,    0,   -1,   -1,    1,10125,10134,   20,10109,    3,   65,    4,   80,   12,    8,   81,   92,    4,   66,   13,   30
  215,20160731,  299,   29,   33,   60,   13,    0,    5,  110,   13,  163,  131,   22,  196,   13,  124,   24,   60,   38, 1697,    2,    1,    1,    6,10156,10181,   22,10130,    1,   65,    4,   80,   11,    6,   81,   95,    4,   68,   11,   29
  215,20160801,  262,   26,   34,   60,   11,   10,   20,  100,    9,  166,  131,    1,  197,   11,  123,    6,   86,   55, 2049,   11,    7,    5,   24,10179,10190,   13,10164,   24,   65,    1,   82,   15,    6,   78,   96,    1,   63,   16,   35
  215,20160802,  187,   26,   35,   50,    8,   20,    2,   80,    6,  168,  138,    6,  187,   16,  135,    6,    0,    0,  570,  152,   88,   11,   23,10120,10158,    1,10102,   24,   25,   18,   70,    1,    8,   94,   98,   23,   83,    5,   10
  215,20160803,  234,   72,   72,   90,   17,   50,    1,  190,   21,  190,  175,   24,  206,   12,  165,   24,   22,   14,  858,   26,   15,    7,    3,10083,10098,    1,10074,   18,   45,    7,   75,   14,    7,   84,   96,    3,   73,   18,   15
  215,20160804,  241,   61,   62,   80,    9,   20,   24,  140,    9,  181,  162,   24,  204,   16,  157,    6,   69,   45, 1627,    3,    4,    4,   12,10096,10123,   24,10075,    4,   61,   11,   75,   16,    5,   78,   92,   24,   67,   15,   29
  215,20160805,  287,   34,   37,   60,    8,   10,   21,   90,    8,  171,  131,   23,  206,   14,  120,   24,  105,   69, 1931,    0,    0,    0,    1,10187,10229,   21,10128,    1,   11,   23,   75,    7,    4,   83,   98,   23,   72,   15,   33
  215,20160806,  273,   22,   34,   60,   11,   10,    1,  100,   13,  165,  117,   23,  207,   10,  104,    6,   92,   60, 2158,   12,  117,   75,    6,10258,10285,   20,10224,    3,    3,    1,   80,   15,    3,   85,   99,    1,   65,   17,   37
  215,20160807,  220,   61,   63,   90,   16,   20,    1,  170,   20,  185,  124,    1,  232,   15,  115,    6,   35,   23, 1063,    0,   -1,   -1,    1,10230,10268,    1,10184,   24,   57,    9,   75,   14,    6,   85,   97,    1,   73,   14,   19
  215,20160808,  266,   55,   60,   90,    9,   10,   21,  130,    4,  170,  128,   21,  194,   16,  124,   24,   83,   55, 1956,    5,   13,   11,   20,10197,10213,   19,10174,    2,   60,    1,   81,   15,    6,   75,   97,   22,   59,   15,   34
  215,20160809,  311,   30,   42,   60,    8,   10,   24,  130,    3,  137,  100,    5,  177,   14,   95,    6,   91,   60, 2058,   29,   79,   40,    3,10221,10234,   13,10199,    2,     ,     ,     ,     ,     ,   77,   93,    4,   60,   12,   33
  215,20160810,  317,   28,   35,   60,   10,   10,    3,  110,    1,  128,   75,   24,  166,   12,   64,   24,  116,   77, 2304,   13,   16,   10,    5,10228,10242,   21,10210,    4,   65,    3,   82,    9,    4,   77,   97,    3,   58,   17,   36
  215,20160811,  238,   41,   47,   60,    8,   30,    1,  110,    9,  147,   88,    1,  181,   24,   82,    6,    0,    0,  440,  127,  148,   24,   14,10199,10230,    1,10188,   18,   45,   14,   75,    3,    8,   90,   96,    9,   78,    4,    7
  215,20160812,  254,   52,   57,   70,   14,   40,   23,  130,   14,  188,  159,   24,  220,   16,  150,   24,   50,   34, 1247,    2,    1,    1,    1,10217,10231,   12,10197,    1,   65,    1,   80,   16,    5,   82,   93,    1,   67,   16,   22
  215,20160813,  253,   43,   44,   70,   10,    0,   22,  130,    9,  179,  155,   23,  199,   18,  147,   24,   29,   20, 1136,    0,    0,    0,    1,10217,10227,   23,10204,    2,   12,   22,   75,    7,    6,   85,   98,   22,   76,   11,   20
  215,20160814,  340,   25,   26,   60,   16,    0,    2,   80,   11,  167,  108,   24,  205,   12,   83,   24,   99,   67, 2165,    0,    0,    0,    1,10244,10263,   24,10224,    2,    2,   24,   80,   12,    5,   83,   99,   24,   63,   15,   37
  215,20160815,   39,   23,   28,   50,   14,    0,    1,   80,   15,  169,  109,    1,  215,   15,   84,    6,  101,   69, 1866,    0,    0,    0,    1,10245,10262,    1,10227,   24,   17,    1,   83,   11,    3,   74,   98,    1,   54,   16,   32
  215,20160816,   60,   38,   39,   50,   12,   30,    3,   90,   12,  170,  137,    2,  209,   14,  126,    6,  122,   83, 2279,    0,    0,    0,    1,10197,10224,    1,10174,   24,   70,    1,   82,   10,    3,   72,   88,   23,   55,   13,   39
  215,20160817,   76,   44,   45,   80,   10,   30,    1,  120,    9,  181,  130,    2,  234,   15,  113,   24,  135,   92, 2471,    0,    0,    0,    1,10142,10172,    1,10122,   24,   64,    5,   83,   13,    0,   64,   91,    2,   40,   15,   43
  215,20160818,   45,   29,   34,   50,    9,   10,   24,   90,   10,  180,  121,    2,  237,   14,   98,   24,  125,   86, 2395,    0,    0,    0,    1,10107,10119,    1,10098,   16,   50,   24,   81,    9,    0,   72,   97,   24,   46,   13,   42
  215,20160819,  153,   19,   26,   60,   21,   10,    1,  130,   21,  181,  109,    5,  236,   13,   78,    6,   24,   17, 1092,   29,   68,   23,   20,10087,10107,    1,10072,   17,   23,   19,   70,   24,    5,   84,   98,    5,   60,   13,   19
  215,20160820,  214,   56,   59,   80,   16,   30,    6,  130,   14,  180,  149,    5,  221,   14,  143,    6,   90,   62, 1794,    0,   -1,   -1,    1,10100,10113,   22,10086,    1,   63,    3,   80,   13,    4,   75,   93,    2,   56,   16,   31
  215,20160821,  232,   69,   76,  100,   15,   60,    5,  140,   15,  171,  148,    5,  205,   16,  145,    6,   53,   37, 1197,   79,  311,  120,   10,10153,10206,   24,10105,    1,     ,     ,     ,     ,     ,   86,   95,    5,   75,   15,   21
  215,20160822,  233,   58,   59,   80,   15,   20,   24,  140,   16,  185,  160,    1,  212,   14,  160,    6,   52,   36, 1265,   22,   12,    3,    1,10232,10254,   23,10203,    3,     ,     ,     ,     ,     ,   87,   98,    5,   69,   16,   22
  215,20160823,  141,   15,   24,   40,   22,   10,    2,   60,   11,  217,  168,    5,  270,   16,  159,    6,  130,   91, 2192,    0,    0,    0,    1,10247,10265,    7,10220,   24,   65,    1,   83,   12,    1,   75,   96,    4,   50,   13,   41
  215,20160824,  128,   28,   29,   50,   13,   10,    3,   80,   13,  233,  164,    4,  308,   16,  134,    6,  128,   90, 2211,    0,    0,    0,    1,10196,10216,    1,10174,   24,   56,   24,   82,   16,    0,   73,   97,   24,   52,   14,   43
  215,20160825,  137,   11,   19,   40,   16,    0,    1,   80,   16,  236,  158,    5,  316,   15,  137,    6,  128,   91, 2193,    0,    0,    0,    1,10146,10170,    1,10126,   22,   20,    1,   82,   13,    1,   78,   98,    1,   46,   15,   42
  215,20160826,  339,   25,   29,   50,    7,   10,    1,   80,    7,  197,  161,   23,  228,   12,  149,   24,   95,   68, 1757,    0,   -1,   -1,    1,10175,10205,   23,10129,    1,    8,    4,   80,   11,    2,   84,   98,    1,   69,   11,   32
